28.09.2003 17:21:35;63,32;63,95;64,82;34,13
28.09.2003 17:21:36;63,46;63,67;64,07;33,74
28.09.2003 17:21:37;63,52;64,62;65,04;34,83
28.09.2003 17:21:38;64,39;66,18;66,35;35,80
28.09.2003 17:21:39;65,99;67,15;66,66;37,12
28.09.2003 17:21:40;66,51;67,06;66,16;37,85
28.09.2003 17:21:41;66,52;66,94;66,71;37,72
28.09.2003 17:21:42;65,54;66,22;65,85;36,02
28.09.2003 17:21:43;63,98;65,04;64,60;34,08
28.09.2003 17:21:44;62,18;63,07;63,17;32,21
28.09.2003 17:21:45;62,52;62,97;63,06;32,08
28.09.2003 17:21:46;62,51;63,21;63,38;32,52
28.09.2003 17:21:47;64,09;64,25;63,93;34,02
28.09.2003 17:21:48;64,55;64,72;64,77;34,97
28.09.2003 17:21:49;65,94;66,14;66,32;36,83
28.09.2003 17:21:50;66,68;67,12;67,01;37,68
28.09.2003 17:21:51;65,12;65,81;65,64;36,15
28.09.2003 17:21:52;64,06;64,59;64,41;34,30
28.09.2003 17:21:53;62,91;63,74;63,90;33,04
28.09.2003 17:21:54;63,31;63,99;64,00;33,44
28.09.2003 17:21:55;62,79;63,67;63,70;33,33
28.09.2003 17:21:56;63,52;64,50;64,48;33,84
28.09.2003 17:21:57;63,46;64,28;64,57;34,12
28.09.2003 17:21:58;63,88;64,44;64,86;34,21
28.09.2003 17:21:59;64,50;64,81;65,28;35,04
28.09.2003 17:22:00;64,88;65,39;65,71;35,95
28.09.2003 17:22:01;64,94;65,55;65,85;35,66
28.09.2003 17:22:02;63,77;64,71;65,04;34,49
28.09.2003 17:22:03;63,07;63,86;64,03;33,43
28.09.2003 17:22:04;61,96;62,94;63,04;32,23
28.09.2003 17:22:05;62,36;63,18;63,48;32,50
28.09.2003 17:22:06;63,26;63,80;63,76;33,35
28.09.2003 17:22:07;63,41;64,41;64,60;34,29
28.09.2003 17:22:08;63,73;64,60;64,73;34,15
28.09.2003 17:22:09;62,42;63,18;63,13;32,50
28.09.2003 17:22:10;62,46;63,55;63,30;32,34
28.09.2003 17:22:11;62,90;63,43;63,66;32,86
28.09.2003 17:22:12;61,77;62,31;62,92;32,15
28.09.2003 17:22:13;62,44;63,09;63,50;32,69
28.09.2003 17:22:14;63,24;63,86;64,18;33,49
28.09.2003 17:22:15;63,71;64,51;64,74;34,06
28.09.2003 17:22:16;64,53;64,97;64,50;35,22
28.09.2003 17:22:17;65,51;65,69;65,97;37,20
28.09.2003 17:22:18;65,36;65,68;66,11;37,23
28.09.2003 17:22:19;65,06;65,34;65,69;36,66
28.09.2003 17:22:20;64,26;64,78;65,33;35,59
28.09.2003 17:22:21;63,95;64,15;64,34;34,65
28.09.2003 17:22:22;63,13;63,92;64,59;33,82
28.09.2003 17:22:23;63,71;64,35;64,57;33,94
28.09.2003 17:22:24;64,35;64,81;64,99;34,54
28.09.2003 17:22:25;63,41;64,44;64,75;34,14
28.09.2003 17:22:26;63,63;64,87;65,39;34,87
28.09.2003 17:22:27;64,59;65,90;65,73;35,85
28.09.2003 17:22:28;66,75;67,37;66,97;37,99
28.09.2003 17:22:29;66,99;67,59;67,48;38,67
28.09.2003 17:22:30;66,85;67,47;67,43;37,89
28.09.2003 17:22:31;65,06;65,66;66,02;35,79
28.09.2003 17:22:32;64,07;64,03;64,51;33,92
28.09.2003 17:22:33;63,15;63,90;64,13;33,28
28.09.2003 17:22:34;63,22;63,71;64,46;33,58
28.09.2003 17:22:35;63,07;64,16;64,09;33,40
28.09.2003 17:22:36;63,23;64,32;63,97;33,90
28.09.2003 17:22:37;63,21;64,19;64,21;33,56
28.09.2003 17:22:38;63,45;63,88;63,94;33,71
28.09.2003 17:22:39;64,57;64,99;64,94;34,87
28.09.2003 17:22:40;56,09;56,50;57,40;33,42
28.09.2003 17:22:40;55,11;55,03;56,41;33,63
28.09.2003 17:22:41;55,95;56,06;56,91;33,69
28.09.2003 17:22:42;55,79;55,72;56,34;33,20
28.09.2003 17:22:43;54,93;55,27;56,20;32,63
28.09.2003 17:22:44;60,12;60,53;61,35;33,09
28.09.2003 17:22:45;63,07;63,53;63,28;33,28
28.09.2003 17:22:46;63,94;64,51;64,52;33,40
28.09.2003 17:22:47;63,79;64,46;64,75;33,59
28.09.2003 17:22:48;63,68;64,36;64,51;33,45
28.09.2003 17:22:49;64,19;64,97;65,27;34,25
28.09.2003 17:22:50;64,68;65,43;65,75;34,64
28.09.2003 17:22:51;65,17;65,58;65,54;35,31
28.09.2003 17:22:52;64,46;65,31;65,17;35,57
28.09.2003 17:22:53;64,08;65,03;64,92;34,95
28.09.2003 17:22:54;63,19;63,77;63,80;33,19
28.09.2003 17:22:55;62,27;63,00;62,97;32,30
28.09.2003 17:22:56;62,70;63,60;63,70;33,08
28.09.2003 17:22:57;63,31;64,02;64,58;34,00
28.09.2003 17:22:58;64,07;65,44;65,56;35,63
28.09.2003 17:22:59;65,47;66,27;66,58;36,72
28.09.2003 17:23:00;65,31;66,16;66,36;37,13
28.09.2003 17:23:01;65,24;66,12;66,16;37,26
28.09.2003 17:23:02;66,84;67,31;67,81;38,29
28.09.2003 17:23:03;67,26;67,80;68,08;38,95
28.09.2003 17:23:04;67,22;67,86;67,77;38,58
28.09.2003 17:23:05;66,09;66,98;67,08;37,70
28.09.2003 17:23:06;66,70;66,92;67,05;37,45
28.09.2003 17:23:07;65,38;66,30;66,51;36,35
28.09.2003 17:23:08;63,67;64,18;64,75;34,04
28.09.2003 17:23:09;64,25;65,00;65,42;34,77
28.09.2003 17:23:10;65,30;65,64;65,45;35,28
28.09.2003 17:23:11;64,30;64,64;64,96;33,92
28.09.2003 17:23:12;64,62;65,22;65,41;34,60
28.09.2003 17:23:13;64,73;65,30;65,63;35,12
28.09.2003 17:23:14;64,67;65,90;65,69;35,42
28.09.2003 17:23:15;66,85;67,83;67,36;38,52
28.09.2003 17:23:16;67,73;69,20;68,85;40,61
28.09.2003 17:23:17;65,92;67,16;67,46;37,90
28.09.2003 17:23:18;63,62;64,46;64,65;33,55
28.09.2003 17:23:19;63,86;64,85;64,83;33,69
28.09.2003 17:23:20;64,58;65,07;65,61;35,02
28.09.2003 17:23:21;64,94;65,61;65,45;35,67
28.09.2003 17:23:22;65,24;66,00;66,46;36,07
28.09.2003 17:23:23;65,22;66,42;66,64;35,67
28.09.2003 17:23:24;66,39;67,02;67,24;36,92
28.09.2003 17:23:25;67,42;68,49;68,88;39,12
28.09.2003 17:23:26;68,89;70,17;69,97;40,88
28.09.2003 17:23:27;69,22;69,58;69,51;40,49
28.09.2003 17:23:28;67,99;68,35;67,98;38,59
28.09.2003 17:23:29;67,07;67,56;67,18;36,89
28.09.2003 17:23:30;66,67;67,33;67,01;37,08
28.09.2003 17:23:31;67,65;68,80;68,90;39,16
28.09.2003 17:23:32;67,36;68,90;69,41;39,70
28.09.2003 17:23:33;67,08;67,86;68,79;38,51
28.09.2003 17:23:34;66,84;67,38;67,54;37,11
28.09.2003 17:23:35;66,00;66,91;66,78;36,42
28.09.2003 17:23:36;65,99;66,78;67,30;37,15
28.09.2003 17:23:37;66,36;66,48;66,41;36,87
28.09.2003 17:23:38;65,06;65,65;66,13;35,55
28.09.2003 17:23:39;65,15;65,65;65,80;34,86
28.09.2003 17:23:40;64,41;65,33;65,38;34,39
28.09.2003 17:23:41;65,16;65,58;66,12;35,08
28.09.2003 17:23:42;66,11;67,13;67,12;36,86
28.09.2003 17:23:43;67,72;68,65;68,40;38,32
28.09.2003 17:23:44;69,07;68,68;69,09;39,32
28.09.2003 17:23:45;69,81;69,58;69,71;40,50
28.09.2003 17:23:46;69,62;69,82;69,84;40,73
28.09.2003 17:23:47;68,82;69,08;69,88;40,38
28.09.2003 17:23:48;67,69;67,88;68,65;38,93
28.09.2003 17:23:49;65,96;66,11;66,85;36,19
28.09.2003 17:23:50;64,12;64,53;64,66;33,85
28.09.2003 17:23:51;63,96;64,32;64,51;33,20
28.09.2003 17:23:52;65,03;65,55;65,92;34,74
28.09.2003 17:23:53;66,11;66,73;66,64;36,17
28.09.2003 17:23:54;66,80;67,76;68,17;37,21
28.09.2003 17:23:55;67,10;68,24;67,57;37,10
28.09.2003 17:23:56;66,10;66,90;66,69;35,93
28.09.2003 17:23:57;65,01;66,03;66,22;34,77
28.09.2003 17:23:58;64,81;65,80;66,03;34,65
28.09.2003 17:23:59;64,84;65,42;65,41;34,32
28.09.2003 17:24:00;64,93;65,44;65,81;34,97
28.09.2003 17:24:01;64,40;65,20;65,29;34,73
28.09.2003 17:24:02;64,88;65,72;65,91;35,00
28.09.2003 17:24:03;64,78;65,59;65,92;34,65
28.09.2003 17:24:04;64,64;65,44;65,50;34,00
28.09.2003 17:24:05;64,14;64,72;65,12;33,38
28.09.2003 17:24:06;64,38;64,81;65,16;33,47
28.09.2003 17:24:07;65,92;66,28;66,27;35,44
28.09.2003 17:24:08;67,90;68,46;68,70;37,96
28.09.2003 17:24:09;67,21;68,21;68,47;37,76
28.09.2003 17:24:10;66,57;67,23;67,72;36,81
28.09.2003 17:24:11;66,15;66,84;66,82;36,50
28.09.2003 17:24:12;66,68;67,32;67,48;37,21
28.09.2003 17:24:13;66,22;66,84;67,54;37,49
28.09.2003 17:24:14;66,34;67,14;67,57;36,85
28.09.2003 17:24:15;67,47;67,67;67,94;37,20
28.09.2003 17:24:16;66,09;66,53;67,51;35,94
28.09.2003 17:24:17;64,92;65,52;66,10;34,66
28.09.2003 17:24:18;64,56;65,29;64,92;34,19
28.09.2003 17:24:19;64,62;65,36;65,39;33,75
28.09.2003 17:24:20;64,68;65,39;65,29;34,51
28.09.2003 17:24:21;64,95;65,42;65,96;34,85
28.09.2003 17:24:22;65,16;65,49;65,85;34,86
28.09.2003 17:24:23;64,31;64,92;65,32;34,05
28.09.2003 17:24:24;65,10;65,75;65,94;34,96
28.09.2003 17:24:25;65,06;65,81;65,92;34,80
28.09.2003 17:24:26;64,32;64,78;65,13;34,03
28.09.2003 17:24:27;64,06;64,63;64,89;33,59
28.09.2003 17:24:28;64,01;64,75;65,03;33,77
28.09.2003 17:24:29;65,23;65,64;65,81;35,21
28.09.2003 17:24:30;65,94;66,55;66,59;36,22
28.09.2003 17:24:31;66,63;67,07;67,35;37,47
28.09.2003 17:24:32;66,39;67,25;67,32;37,44
28.09.2003 17:24:33;67,72;68,18;68,67;38,83
28.09.2003 17:24:34;66,78;67,32;67,61;37,31
28.09.2003 17:24:35;65,58;66,40;66,52;36,07
28.09.2003 17:24:36;65,83;66,65;66,64;36,17
28.09.2003 17:24:37;65,76;66,28;66,65;36,18
28.09.2003 17:24:38;65,75;66,59;67,04;36,58
28.09.2003 17:24:39;66,65;67,08;67,57;37,39
28.09.2003 17:24:40;66,91;67,74;68,26;37,47
28.09.2003 17:24:41;67,38;67,72;67,58;37,38
28.09.2003 17:24:42;67,03;67,58;67,68;37,20
28.09.2003 17:24:43;66,00;66,52;66,92;36,05
28.09.2003 17:24:44;66,04;66,10;66,35;35,84
28.09.2003 17:24:45;66,02;66,38;66,67;36,30
28.09.2003 17:24:46;66,86;67,71;68,02;37,72
28.09.2003 17:24:47;66,94;67,76;68,48;38,12
28.09.2003 17:24:48;67,67;68,71;68,58;38,68
28.09.2003 17:24:49;66,90;68,09;67,83;37,66
28.09.2003 17:24:50;66,12;67,19;67,15;36,49
28.09.2003 17:24:51;66,07;66,81;66,81;36,19
28.09.2003 17:24:52;65,79;66,60;67,12;36,71
28.09.2003 17:24:53;67,77;68,42;68,47;39,19
28.09.2003 17:24:54;68,62;69,48;69,31;40,34
28.09.2003 17:24:55;69,04;69,79;69,64;40,84
28.09.2003 17:24:56;67,19;67,71;67,81;38,11
28.09.2003 17:24:57;65,86;66,77;67,17;36,47
28.09.2003 17:24:58;65,31;65,91;65,97;35,35
28.09.2003 17:24:59;65,55;66,15;66,50;35,68
28.09.2003 17:25:00;65,17;65,93;66,12;35,10
28.09.2003 17:25:01;64,14;64,77;65,03;33,71
28.09.2003 17:25:02;63,79;64,48;64,59;33,04
28.09.2003 17:25:03;63,62;64,02;64,34;32,96
28.09.2003 17:25:04;63,50;64,22;64,28;32,64
28.09.2003 17:25:05;63,78;64,52;64,39;33,20
28.09.2003 17:25:06;64,18;64,77;65,18;33,97
28.09.2003 17:25:07;65,19;66,21;66,08;35,41
28.09.2003 17:25:08;66,05;66,92;67,26;36,51
28.09.2003 17:25:09;65,83;66,61;66,53;35,91
28.09.2003 17:25:10;64,69;65,62;65,77;35,11
28.09.2003 17:25:11;64,34;65,44;65,09;34,43
28.09.2003 17:25:12;64,56;64,92;65,10;33,80
28.09.2003 17:25:13;64,60;65,10;65,44;34,33
28.09.2003 17:25:14;64,70;65,13;65,17;34,91
28.09.2003 17:25:15;65,79;65,56;65,56;35,79
28.09.2003 17:25:16;66,33;66,44;66,65;36,24
28.09.2003 17:25:17;65,67;66,57;67,37;36,61
28.09.2003 17:25:18;66,76;67,72;67,86;37,52
28.09.2003 17:25:19;66,86;67,85;67,77;37,61
28.09.2003 17:25:20;67,13;67,63;67,68;37,46
28.09.2003 17:25:21;67,50;67,94;68,16;38,50
28.09.2003 17:25:22;67,53;67,76;67,82;38,66
28.09.2003 17:25:23;68,08;68,78;68,78;39,22
28.09.2003 17:25:24;68,60;69,53;69,78;40,05
28.09.2003 17:25:25;69,55;70,81;71,47;42,08
28.09.2003 17:25:26;69,90;70,77;71,60;42,52
28.09.2003 17:25:27;69,81;69,90;70,84;41,54
28.09.2003 17:25:28;66,65;66,70;67,57;37,09
28.09.2003 17:25:29;65,84;66,58;67,27;35,95
28.09.2003 17:25:30;66,21;66,81;67,34;37,13
28.09.2003 17:25:31;66,82;66,76;66,93;37,04
28.09.2003 17:25:32;66,41;66,63;66,50;36,45
28.09.2003 17:25:33;65,31;66,42;66,92;36,20
28.09.2003 17:25:34;65,48;66,07;65,95;35,48
28.09.2003 17:25:35;64,12;65,26;65,45;34,10
28.09.2003 17:25:36;64,42;64,91;64,72;34,29
28.09.2003 17:25:37;64,46;64,94;65,76;34,60
